"ensembl_gene_id","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol"
"AT1G13605",NA,"1",4658538,34.95,1,"protein_coding",577,"","","","","",""
"AT1G21245",NA,"1",7436842,45.31,1,"protein_coding",500,"","","","","",""
"AT5G47470",NA,"5",19254403,36,3,"protein_coding",2407,"","","","","",""
"AT5G61160",NA,"5",24608605,44.41,1,"protein_coding",1724,"","","","","",""
"AT2G47300",NA,"2",19418443,39.22,3,"protein_coding",3798,"","","","","",""
"AT2G46510",NA,"2",19090953,39.69,1,"protein_coding",2420,"","","","","",""
"AT5G52460",NA,"5",21292375,40.46,2,"protein_coding",1383,"","","","","",""
"AT3G06620",NA,"3",2062131,39.7,1,"protein_coding",5286,"","","","","",""
"AT2G03936",NA,"2",1221111,27.67,1,"protein_coding",411,"","","","","",""
"AT2G05310",NA,"2",1933166,34.69,2,"protein_coding",1132,"","","","","",""
"AT4G30630",NA,"4",14950320,37.05,2,"protein_coding",2126,"","","","","",""
"AT1G73270",NA,"1",27549021,33.49,2,"protein_coding",3496,"","","","","",""
"AT1G02560",NA,"1",537740,39.03,1,"protein_coding",2387,"","","","","",""
"AT2G38430",NA,"2",16092742,35.8,1,"protein_coding",2569,"","","","","",""
"AT5G62020",NA,"5",24915807,38.6,1,"protein_coding",1836,"","","","","",""
"AT5G27100",NA,"5",9535059,41.73,1,"protein_coding",3385,"","","","","",""
"AT5G06150",NA,"5",1859279,40.37,2,"protein_coding",2424,"","","","","",""
"AT5G25290",NA,"5",8778592,40.38,1,"protein_coding",1247,"","","","","",""
"AT5G61510",NA,"5",24736871,41.14,2,"protein_coding",2131,"","","","","",""
"AT4G03250",NA,"4",1424902,38.03,1,"protein_coding",3160,"","","","","",""
"AT3G14660",NA,"3",4924777,41.33,3,"protein_coding",2830,"","","","","",""
"AT5G51800",NA,"5",21048191,42.38,1,"protein_coding",3878,"","","","","",""
"AT4G32600",NA,"4",15723345,39.15,2,"protein_coding",2796,"","","","","",""
"AT1G67430",NA,"1",25262134,37.53,2,"protein_coding",1723,"","","","","",""
"AT1G17770",NA,"1",6120741,43.9,1,"protein_coding",2081,"","","","","",""
"AT4G03740",NA,"4",1661992,35.5,1,"protein_coding",1523,"","","","","",""
"AT3G29763",NA,"3",11593924,36.3,1,"protein_coding",1517,"","","","","",""
"AT4G16080",NA,"4",9101348,42.86,1,"protein_coding",1539,"","","","","",""
"AT5G51950",NA,"5",21105909,39.94,3,"protein_coding",2801,"","","","","",""
"AT3G54280",NA,"3",20091852,38.55,2,"protein_coding",12405,"","","","","",""
"AT5G66570",NA,"5",26568572,44.13,1,"protein_coding",1889,"","","","","",""
"AT3G27730",NA,"3",10273098,37.37,7,"protein_coding",7548,"","","","","",""
"AT1G62085",NA,"1",22947843,38.44,2,"protein_coding",2645,"","","","","",""
"AT5G20640",NA,"5",6984240,37.74,1,"protein_coding",1125,"","","","","",""
"AT5G28560",NA,"5",10566846,49.82,1,"protein_coding",284,"","","","","",""
"AT3G55680",NA,"3",20665685,38.67,1,"protein_coding",630,"","","","","",""
"AT1G04945",NA,"1",1399174,39.2,4,"protein_coding",3938,"","","","","",""
"AT4G21880",NA,"4",11604986,36.5,2,"protein_coding",5665,"","","","","",""
"AT1G05120",NA,"1",1471323,38.68,2,"protein_coding",4966,"","","","","",""
"AT5G06830",NA,"5",2116509,39.14,1,"protein_coding",3131,"","","","","",""
"AT5G66060",NA,"5",26419378,41.37,2,"protein_coding",2264,"","","","","",""
"AT4G33780",NA,"4",16201661,38.1,1,"protein_coding",1991,"","","","","",""
"AT2G02955",NA,"2",859441,41.01,1,"protein_coding",2635,"","","","","",""
"AT2G35150",NA,"2",14817047,46.87,1,"protein_coding",1164,"","","","","",""
"AT1G44820",NA,"1",16926297,38.21,1,"protein_coding",2899,"","","","","",""
"AT5G62575",NA,"5",25117414,35.43,2,"protein_coding",1478,"","","","","",""
"AT2G14265",NA,"2",6044120,32,1,"protein_coding",1021,"","","","","",""
"AT2G45920",NA,"2",18898629,38.36,2,"protein_coding",2697,"","","","","",""
"AT2G13640",NA,"2",5686136,41.73,1,"protein_coding",1154,"","","","","",""
"AT4G26780",NA,"4",13484839,40.05,1,"protein_coding",2019,"","","","","",""
"AT5G23990",NA,"5",8105461,38.28,3,"protein_coding",3181,"","","","","",""
"AT1G51430",NA,"1",19068241,37.7,1,"protein_coding",1535,"","","","","",""
"AT5G18770",NA,"5",6261311,39.24,2,"protein_coding",2410,"","","","","",""
"AT5G62960",NA,"5",25268950,34.41,2,"protein_coding",2873,"","","","","",""
"AT3G57890",NA,"3",21438075,40.64,2,"protein_coding",4010,"","","","","",""
"AT2G01420",NA,"2",180033,41,3,"protein_coding",3731,"","","","","",""
"AT1G55430",NA,"1",20697392,41.33,1,"protein_coding",2295,"","","","","",""
"AT5G54240",NA,"5",22022978,37.12,1,"protein_coding",1680,"","","","","",""
"AT2G18680",NA,"2",8094614,38.08,1,"protein_coding",1165,"","","","","",""
"AT1G63630",NA,"1",23587005,39.38,2,"protein_coding",1416,"","","","","",""
"AT2G23340",NA,"2",9937792,40.13,1,"protein_coding",1205,"","","","","",""
"AT3G03010",NA,"3",678182,36.39,5,"protein_coding",2423,"","","","","",""
"AT1G53720",NA,"1",20056526,39.14,2,"protein_coding",3277,"","","","","",""
"AT3G29560",NA,"3",11359512,43.33,1,"protein_coding",696,"","","","","",""
"AT4G31770",NA,"4",15370061,37.75,2,"protein_coding",2881,"","","","","",""
"AT3G05920",NA,"3",1768779,38.23,2,"protein_coding",1027,"","","","","",""
"AT5G51400",NA,"5",20878491,38.19,1,"protein_coding",1693,"","","","","",""
"AT1G71490",NA,"1",26932905,42.28,1,"protein_coding",2920,"","","","","",""
"AT2G38650",NA,"2",16161455,38.15,3,"protein_coding",4421,"","","","","",""
"AT5G40520",NA,"5",16231143,38.62,2,"protein_coding",3205,"","","","","",""
"AT3G23230",NA,"3",8289379,40.84,1,"protein_coding",785,"","","","","",""
"AT3G11070",NA,"3",3467704,42.29,1,"protein_coding",2529,"","","","","",""
"AT1G18710",NA,"1",6450585,34.34,1,"protein_coding",2678,"","","","","",""
"AT2G22460",NA,"2",9533094,39.27,1,"protein_coding",1094,"","","","","",""
"AT1G22250",NA,"1",7858864,36.32,1,"protein_coding",902,"","","","","",""
"AT1G65650",NA,"1",24415015,38.37,1,"protein_coding",2754,"","","","","",""
"AT3G25460",NA,"3",9231581,38.67,1,"protein_coding",1085,"","","","","",""
"AT1G31770",NA,"1",11374760,42.29,1,"protein_coding",3125,"","","","","",""
"AT5G14520",NA,"5",4680540,37.81,1,"protein_coding",3932,"","","","","",""
"AT4G29700",NA,"4",14543138,40.17,1,"protein_coding",2172,"","","","","",""
"AT3G19130",NA,"3",6611182,41.01,1,"protein_coding",2925,"","","","","",""
"AT3G48400",NA,"3",17923678,41.42,1,"protein_coding",1911,"","","","","",""
"AT1G28630",NA,"1",10058456,29.59,5,"protein_coding",5004,"","","","","",""
"AT5G59000",NA,"5",23818184,36.35,1,"protein_coding",2131,"","","","","",""
"AT5G58200",NA,"5",23549550,38.91,2,"protein_coding",2502,"","","","","",""
"AT1G60360",NA,"1",22242531,43.9,1,"protein_coding",1229,"","","","","",""
"AT5G38040",NA,"5",15184947,39.2,1,"protein_coding",1907,"","","","","",""
"AT4G25490",NA,"4",13021780,43.39,1,"protein_coding",1216,"","","","","",""
"AT1G14560",NA,"1",4980624,39.1,3,"protein_coding",2743,"","","","","",""
"AT3G48800",NA,"3",18095442,42.14,1,"protein_coding",1449,"","","","","",""
"AT1G62590",NA,"1",23176930,39.76,2,"protein_coding",2318,"","","","","",""
"AT2G37975",NA,"2",15891735,35.12,2,"protein_coding",1904,"","","","","",""
"AT1G15400",NA,"1",5295756,39.55,3,"protein_coding",1319,"","","","","",""
"AT3G06110",NA,"3",1843413,36.42,3,"protein_coding",1649,"","","","","",""
"AT1G19485",NA,"1",6746778,39.26,2,"protein_coding",4831,"","","","","",""
"AT5G55300",NA,"5",22424502,37.98,3,"protein_coding",5012,"","","","","",""
"AT4G23700",NA,"4",12342376,40.51,2,"protein_coding",3675,"","","","","",""
"AT1G23140",NA,"1",8202146,38.15,1,"protein_coding",1155,"","","","","",""
"AT4G21515",NA,"4",11447008,37.98,1,"protein_coding",444,"","","","","",""
"AT5G11510",NA,"5",3679748,38.41,5,"protein_coding",5136,"","","","","",""
"AT2G28625",NA,"2",12272281,35.34,1,"protein_coding",746,"","","","","",""
"AT1G49790",NA,"1",18435351,40.15,2,"protein_coding",1780,"","","","","",""
"AT1G05460",NA,"1",1601148,41.16,2,"protein_coding",3886,"","","","","",""
"AT1G47210",NA,"1",17300691,37.59,2,"protein_coding",2223,"","","","","",""
"AT5G04410",NA,"5",1243684,39.75,1,"protein_coding",3000,"","","","","",""
"AT2G20620",NA,"2",8891920,40.75,1,"protein_coding",1324,"","","","","",""
"AT1G47400",NA,"1",17385707,34.02,1,"protein_coding",778,"","","","","",""
"AT5G36200",NA,"5",14244106,37.06,1,"protein_coding",2190,"","","","","",""
"AT5G28770",NA,"5",10796457,36.34,4,"protein_coding",1848,"","","","","",""
"AT5G60380",NA,"5",24285920,34.25,1,"protein_coding",1888,"","","","","",""
"AT2G19920",NA,"2",8601858,38.5,4,"protein_coding",5194,"","","","","",""
"AT5G61620",NA,"5",24772326,40.78,1,"protein_coding",1181,"","","","","",""
"AT1G65342",NA,"1",24271276,42.35,1,"protein_coding",424,"","","","","",""
"AT1G16750",NA,"1",5729057,40.93,2,"protein_coding",2877,"","","","","",""
"AT5G64730",NA,"5",25873101,37.3,1,"protein_coding",2192,"","","","","",""
"AT3G47820",NA,"3",17644198,44.91,1,"protein_coding",2070,"","","","","",""
"AT1G15085",NA,"1",5192219,33.18,1,"protein_coding",635,"","","","","",""
"AT4G16550",NA,"4",9321477,38.68,1,"protein_coding",1814,"","","","","",""
"AT5G52670",NA,"5",21363486,32.21,1,"protein_coding",915,"","","","","",""
"AT1G67630",NA,"1",25344440,39.48,1,"protein_coding",3966,"","","","","",""
"AT2G43940",NA,"2",18195677,36.87,1,"protein_coding",2090,"","","","","",""
"AT2G41620",NA,"2",17347304,37.36,1,"protein_coding",7799,"","","","","",""
"AT4G29630",NA,"4",14522569,52.23,1,"protein_coding",671,"","","","","",""
"AT4G07526",NA,"4",4358652,35.56,3,"protein_coding",1509,"","","","","",""
"AT2G27160",NA,"2",11607432,40,2,"protein_coding",984,"","","","","",""
"AT2G42680",NA,"2",17774832,39.15,1,"protein_coding",1488,"","","","","",""
"AT3G04300",NA,"3",1140129,36.37,1,"protein_coding",931,"","","","","",""
"AT4G22305",NA,"4",11789327,38.65,2,"protein_coding",1880,"","","","","",""
"AT5G13830",NA,"5",4467311,42.14,1,"protein_coding",1176,"","","","","",""
"AT5G54380",NA,"5",22077040,40.73,1,"protein_coding",3301,"","","","","",""
"AT2G21510",NA,"2",9210623,37.02,5,"protein_coding",2479,"","","","","",""
"AT1G68526",NA,"1",25711869,38.16,1,"protein_coding",510,"","","","","",""
"AT5G39620",NA,"5",15864166,35.56,1,"protein_coding",1616,"","","","","",""
"AT5G29070",NA,"5",11132175,51.94,1,"protein_coding",1341,"","","","","",""
"AT3G49305",NA,"3",18279622,31.39,1,"protein_coding",786,"","","","","",""
"AT4G33495",NA,"4",16110712,39.46,1,"protein_coding",1892,"","","","","",""
"AT1G11180",NA,"1",3745774,37.54,3,"protein_coding",2783,"","","","","",""
"AT2G24860",NA,"2",10586643,37.54,1,"protein_coding",1773,"","","","","",""
"AT2G20570",NA,"2",8855302,40.66,3,"protein_coding",2456,"","","","","",""
"AT3G62340",NA,"3",23069489,39.03,1,"protein_coding",1718,"","","","","",""
"AT3G20730",NA,"3",7246896,40.7,1,"protein_coding",1982,"","","","","",""
"AT5G23120",NA,"5",7778017,38.84,2,"protein_coding",2890,"","","","","",""
"AT3G14220",NA,"3",4732828,40.63,1,"protein_coding",1781,"","","","","",""
"AT3G20410",NA,"3",7115819,39.03,2,"protein_coding",3325,"","","","","",""
"AT1G80130",NA,"1",30140912,38.69,1,"protein_coding",1785,"","","","","",""
"AT4G36720",NA,"4",17307709,38.12,1,"protein_coding",2158,"","","","","",""
"AT1G56230",NA,"1",21045993,39.77,4,"protein_coding",3248,"","","","","",""
"AT2G38500",NA,"2",16117395,41.83,1,"protein_coding",1792,"","","","","",""
"AT5G41780",NA,"5",16722239,36.44,4,"protein_coding",2801,"","","","","",""
"AT5G10780",NA,"5",3408209,38.7,2,"protein_coding",1867,"","","","","",""
"AT5G63470",NA,"5",25415600,39.94,2,"protein_coding",1599,"","","","","",""
"AT3G07195",NA,"3",2288732,39.74,2,"protein_coding",1783,"","","","","",""
"AT1G79950",NA,"1",30073524,40.8,7,"protein_coding",7254,"","","","","",""
"AT1G58320",NA,"1",21633858,31.47,1,"protein_coding",1486,"","","","","",""
"AT3G08760",NA,"3",2657838,40.21,3,"protein_coding",3257,"","","","","",""
"AT3G44480",NA,"3",16090460,37.25,5,"protein_coding",6017,"","","","","",""
"AT1G19950",NA,"1",6924091,38.93,1,"protein_coding",2650,"","","","","",""
"AT1G01490",NA,"1",180017,35.05,4,"protein_coding",2732,"","","","","",""
"AT5G47340",NA,"5",19209507,36.55,1,"protein_coding",1627,"","","","","",""
"AT3G01420",NA,"3",159450,36.14,1,"protein_coding",3455,"","","","","",""
"AT1G60260",NA,"1",22218787,36.76,1,"nontranslating_CDS",2646,"","","","","",""
"AT1G61600",NA,"1",22729816,41.99,1,"protein_coding",1516,"","","","","",""
"AT1G69350",NA,"1",26069880,43.49,1,"protein_coding",2365,"","","","","",""
"AT5G38280",NA,"5",15293048,35.91,2,"protein_coding",4563,"","","","","",""
"AT2G39795",NA,"2",16596838,40,1,"protein_coding",1324,"","","","","",""
"AT5G64710",NA,"5",25869222,40.52,2,"protein_coding",3047,"","","","","",""
"AT2G28510",NA,"2",12199075,34.64,1,"protein_coding",1705,"","","","","",""
"AT5G04870",NA,"5",1416564,39.06,1,"protein_coding",3990,"","","","","",""
"AT2G45135",NA,"2",18608824,38.49,2,"protein_coding",1750,"","","","","",""
"AT5G28290",NA,"5",10278615,37.46,3,"protein_coding",4209,"","","","","",""
"AT3G58510",NA,"3",21639978,42.04,3,"protein_coding",3817,"","","","","",""
"AT3G28140",NA,"3",10470392,37.46,2,"protein_coding",1131,"","","","","",""
"AT4G29290",NA,"4",14432640,31.69,1,"protein_coding",444,"","","","","",""
"AT1G67490",NA,"1",25280410,37.97,2,"protein_coding",6339,"","","","","",""
"AT5G55550",NA,"5",22501535,37.62,11,"protein_coding",2609,"","","","","",""
"AT3G54480",NA,"3",20170654,37.4,7,"protein_coding",2876,"","","","","",""
"AT1G16490",NA,"1",5629655,38.42,2,"protein_coding",1433,"","","","","",""
"AT5G05190",NA,"5",1541218,43.53,1,"protein_coding",2919,"","","","","",""
"AT4G32200",NA,"4",15548840,44.37,2,"protein_coding",6265,"","","","","",""
"AT3G26420",NA,"3",9671517,40.41,1,"protein_coding",4488,"","","","","",""
"AT1G62330",NA,"1",23046768,39.66,1,"protein_coding",3569,"","","","","",""
"AT4G11650",NA,"4",7024852,39.55,1,"protein_coding",1372,"","","","","",""
"AT1G13790",NA,"1",4726770,39.22,2,"protein_coding",3655,"","","","","",""
"AT3G57720",NA,"3",21387570,39.08,1,"protein_coding",4068,"","","","","",""
"AT2G45300",NA,"2",18677311,39.57,4,"protein_coding",4578,"","","","","",""
"AT5G45875",NA,"5",18608391,30.94,1,"protein_coding",542,"","","","","",""
"AT1G61255",NA,"1",22589098,41.33,1,"protein_coding",691,"","","","","",""
"AT1G62780",NA,"1",23249145,35.84,1,"protein_coding",2050,"","","","","",""
"AT1G22980",NA,"1",8132396,38.53,2,"protein_coding",1992,"","","","","",""
"AT1G03410",NA,"1",844436,41.13,2,"protein_coding",3247,"","","","","",""
"AT5G49050",NA,"5",19883929,47.46,1,"protein_coding",452,"","","","","",""
"AT5G23680",NA,"5",7985354,42.39,1,"protein_coding",1497,"","","","","",""
"AT5G37140",NA,"5",14690436,38.45,1,"protein_coding",2415,"","","","","",""
"AT5G51650",NA,"5",20978203,37.34,1,"protein_coding",1046,"","","","","",""
"AT4G03330",NA,"4",1466284,40.63,1,"protein_coding",1466,"","","","","",""
"AT1G61640",NA,"1",22746340,40.1,3,"protein_coding",2924,"","","","","",""
"AT3G47570",NA,"3",17527507,39.04,1,"protein_coding",3534,"","","","","",""
"AT3G62700",NA,"3",23190265,42.35,1,"protein_coding",5652,"","","","","",""
"AT1G12390",NA,"1",4220044,37.61,1,"protein_coding",1759,"","","","","",""
"AT4G39470",NA,"4",18359198,39.35,1,"protein_coding",1984,"","","","","",""
"AT5G05920",NA,"5",1777547,38.13,3,"protein_coding",2320,"","","","","",""
"AT1G22220",NA,"1",7846459,43.98,1,"protein_coding",1377,"","","","","",""
"AT2G30990",NA,"2",13187407,37.48,5,"protein_coding",3051,"","","","","",""
"AT2G10560",NA,"2",4109862,41.7,1,"protein_coding",836,"","","","","",""
"AT5G65640",NA,"5",26236964,34.04,2,"protein_coding",2255,"","","","","",""
"AT1G55570",NA,"1",20757767,42.05,1,"protein_coding",2501,"","","","","",""
"AT5G60200",NA,"5",24240810,37.86,1,"protein_coding",1713,"","","","","",""
"AT1G48420",NA,"1",17895784,39.37,3,"protein_coding",3029,"","","","","",""
"AT1G23640",NA,"1",8366941,35.11,1,"protein_coding",1440,"","","","","",""
"AT3G46660",NA,"3",17189264,42.33,1,"protein_coding",1903,"","","","","",""
"AT4G18830",NA,"4",10336566,37.65,1,"protein_coding",2108,"","","","","",""
"AT5G39020",NA,"5",15616770,41.99,1,"protein_coding",2676,"","","","","",""
"AT4G25900",NA,"4",13161279,35.54,1,"protein_coding",2399,"","","","","",""
"AT5G47140",NA,"5",19144601,35.92,1,"protein_coding",3056,"","","","","",""
"AT1G15620",NA,"1",5373459,37.87,1,"protein_coding",1116,"","","","","",""
"AT3G06850",NA,"3",2157908,38.49,2,"protein_coding",2761,"","","","","",""
"AT4G01990",NA,"4",871126,41.5,1,"protein_coding",1794,"","","","","",""
"AT4G13830",NA,"4",8010967,37.72,3,"protein_coding",1913,"","","","","",""
"AT1G01335",NA,"1",130736,37.4,1,"protein_coding",122,"","","","","",""
"AT5G42850",NA,"5",17181412,38.89,2,"protein_coding",1331,"","","","","",""
"AT5G08420",NA,"5",2713347,38.3,1,"protein_coding",2981,"","","","","",""
"AT5G44350",NA,"5",17864376,38.96,1,"protein_coding",1380,"","","","","",""
"AT1G61030",NA,"1",22477896,38.96,1,"protein_coding",4555,"","","","","",""
"AT5G33806",NA,"5",12784839,44.27,1,"protein_coding",2459,"","","","","",""
"AT3G18420",NA,"3",6324632,43.08,1,"protein_coding",1234,"","","","","",""
"AT1G71870",NA,"1",27032221,40.72,1,"protein_coding",2961,"","","","","",""
"AT5G64220",NA,"5",25686193,39.22,2,"protein_coding",6146,"","","","","",""
"AT5G05820",NA,"5",1751686,39.42,1,"protein_coding",2675,"","","","","",""
"AT3G53630",NA,"3",19883787,39.03,2,"protein_coding",2151,"","","","","",""
"AT1G10100",NA,"1",3300697,43.63,1,"protein_coding",792,"","","","","",""
"AT4G18501",NA,"4",10209174,38.39,1,"protein_coding",559,"","","","","",""
"AT3G22760",NA,"3",8044410,38.74,2,"protein_coding",3853,"","","","","",""
"AT2G41780",NA,"2",17427922,40.85,2,"protein_coding",890,"","","","","",""
"AT3G52941",NA,"3",19633330,38.89,1,"protein_coding",143,"","","","","",""
"AT3G44870",NA,"3",16382219,38.07,1,"protein_coding",1386,"","","","","",""
"AT3G43500",NA,"3",15400257,42.86,1,"protein_coding",461,"","","","","",""
"AT4G01110",NA,"4",479963,42.32,1,"protein_coding",1197,"","","","","",""
"AT1G34790",NA,"1",12763902,35.18,1,"protein_coding",1784,"","","","","",""
"AT5G04620",NA,"5",1327093,38.97,3,"protein_coding",3058,"","","","","",""
"AT4G08691",NA,"4",5555316,40.89,1,"protein_coding",1300,"","","","","",""
"AT2G38025",NA,"2",15914958,37.78,2,"protein_coding",1849,"","","","","",""
"AT1G19580",NA,"1",6774683,38.84,2,"protein_coding",2885,"","","","","",""
"AT5G30510",NA,"5",11619000,39.54,1,"protein_coding",2298,"","","","","",""
"AT1G27650",NA,"1",9614551,43.82,2,"protein_coding",2023,"","","","","",""
"AT5G48250",NA,"5",19561319,38.58,1,"protein_coding",2513,"","","","","",""
"AT5G56190",NA,"5",22741965,37.47,7,"protein_coding",3226,"","","","","",""
"AT3G61950",NA,"3",22939388,37.01,6,"protein_coding",2120,"","","","","",""
"ATCG00520",NA,"Pt",59772,37.84,1,"protein_coding",554,"","","","","",""
"AT1G05990",NA,"1",1818392,40.61,1,"protein_coding",792,"","","","","",""
"AT2G04395",NA,"2",1528927,37.89,5,"protein_coding",1068,"","","","","",""
"AT5G07980",NA,"5",2549038,41.98,2,"protein_coding",6686,"","","","","",""
"AT1G08650",NA,"1",2752124,41.58,2,"protein_coding",1685,"","","","","",""
"AT5G52965",NA,"5",21478841,44.35,1,"protein_coding",362,"","","","","",""
"AT1G26970",NA,"1",9359325,37.43,2,"protein_coding",2508,"","","","","",""
"AT1G62610",NA,"1",23181463,43.63,4,"protein_coding",1764,"","","","","",""
"AT4G11850",NA,"4",7129123,39.53,1,"protein_coding",4262,"","","","","",""
"AT4G19095",NA,"4",10452889,39.81,1,"protein_coding",632,"","","","","",""
"AT1G74640",NA,"1",28032562,40.23,1,"protein_coding",2301,"","","","","",""
"ATCG00710",NA,"Pt",74485,39.64,1,"protein_coding",221,"","","","","",""
"AT3G63490",NA,"3",23444203,43.75,2,"protein_coding",2152,"","","","","",""
"AT1G71200",NA,"1",26835200,35.67,4,"protein_coding",2791,"","","","","",""
"AT5G64470",NA,"5",25775975,40.62,4,"protein_coding",1988,"","","","","",""
"AT5G48330",NA,"5",19585924,42.92,2,"protein_coding",1933,"","","","","",""
"AT1G58260",NA,"1",21605752,39.53,1,"protein_coding",2243,"","","","","",""
"AT2G35450",NA,"2",14902444,38.03,1,"protein_coding",2944,"","","","","",""
"AT4G39740",NA,"4",18435293,36.78,1,"protein_coding",1965,"","","","","",""
